id,type,question,response,sentence,sentence_id,trial_sequence_total,wrong_practice
253,filler_good,,1,What did the cat knock off the shelf?,2016,NA,NA
253,acceptability,,1,Who claimed that the mechanic fixed the car after the accident?,1044,NA,NA
253,filler_bad,,0.02,Why the waiter spilled was everyone the coffee laughing?,2031,NA,NA
253,filler_bad,,0.14,What did seem the girl that crying was in the hallway?,2029,NA,NA
253,acceptability,,0.18,What did Julia discuss the claim that the babysitter forgot to pick up after school?,1061,NA,NA
253,filler_bad,,0.08,Why the pilot said turbulence during was everyone panicking?,2024,NA,NA
253,filler_good,,1,When did the train leave the station?,2013,NA,NA
253,acceptability,,0.92,What did Kevin claim that the chef added to the soup by mistake?,1143,NA,NA
253,filler_good,,0.95,Where did the neighbors see the comet last night?,2007,NA,NA
253,filler_good,,0.98,Where did the hikers set up their tent?,2010,NA,NA
253,acceptability,,0.94,Who discussed the claim that the museum restored the painting?,1102,NA,NA
253,filler_bad,,0.03,Where the suitcase that broken handle had left was did you?,2027,NA,NA
253,filler_bad,,0.03,Which song that the band to rehearsed never finished was?,2032,NA,NA
253,acceptability,,0.95,Who claimed that the photographer lost the camera during the trip?,1154,NA,NA
253,filler_good,,0.98,What did the mechanic replace in the engine?,2008,NA,NA
253,filler_bad,,0.03,Which restaurant the friends to last summer went closing is now did?,2025,NA,NA
253,acceptability,,0.91,What did David claim that the airline canceled?,1033,NA,NA
253,filler_bad,,0,Who the bride during crying was the ceremony guests smiling did?,2026,NA,NA
253,filler_good,,0.97,Whose jacket did Alex find in the library?,2011,NA,NA
253,acceptability,,0.11,What did Megan discuss the claim that the company released ahead of schedule?,1191,NA,NA
253,filler_good,,0.99,Which song did the band play as an encore?,2012,NA,NA
253,filler_bad,,0.03,What did the neighbor that barking dog kept complain about nobody?,2020,NA,NA
253,acceptability,,1,Who discussed the claim that the nurse gave the wrong medication to a patient?,1092,NA,NA
253,filler_good,,1,What did Wendy bake for the party?,2001,NA,NA
253,,,NA,Maria didn't polish the silver jewelry in the display case.,3029,NA,NA
253,,Was there silver jewelry in the display case?,0.96,Maria didn't polish the silver jewelry in the display case.,3029,NA,NA
253,,,NA,John discussed the claim that the bakery shop would serve donuts tomorrow.,1015,NA,NA
253,,Was there a claim that the bakery shop would serve donuts tomorrow?,0.84,John discussed the claim that the bakery shop would serve donuts tomorrow.,1015,NA,NA
253,,,NA,The coach reserved the practice field for the team.,3019,NA,NA
253,,Was there a practice field for the team?,0.91,The coach reserved the practice field for the team.,3019,NA,NA
253,,,NA,Frank didn't find the missing wallet under the table.,3031,NA,NA
253,,Was there a missing wallet under the table?,0.04,Frank didn't find the missing wallet under the table.,3031,NA,NA
253,,,NA,Amy didn’t discuss the claim that the gardener planted flowers near the fence.,1116,NA,NA
253,,Was there a claim that the gardener planted flowers near the fence?,0.75,Amy didn’t discuss the claim that the gardener planted flowers near the fence.,1116,NA,NA
253,,,NA,The musician didn't tune the old piano in the practice hall.,3026,NA,NA
253,,Was there an old piano in the practice hall?,0.68,The musician didn't tune the old piano in the practice hall.,3026,NA,NA
253,,,NA,Christine bought the heavy suitcase.,3020,NA,NA
253,,Was there a heavy suitcase?,0.96,Christine bought the heavy suitcase.,3020,NA,NA
253,,,NA,Jason didn’t discuss the claim that the committee rejected the proposal without review.,1246,NA,NA
253,,Was there a claim that the committee rejected the proposal without review?,0.84,Jason didn’t discuss the claim that the committee rejected the proposal without review.,1246,NA,NA
253,,,NA,The assistant labeled the confidential folders in the archive.,3022,NA,NA
253,,Were there confidential folders in the archive?,0.97,The assistant labeled the confidential folders in the archive.,3022,NA,NA
253,,,NA,The clerk didn't sort the returned packages at the counter.,3032,NA,NA
253,,Were there returned packages at the counter?,0.84,The clerk didn't sort the returned packages at the counter.,3032,NA,NA
253,,,NA,The landlord discussed the claim that the plumber fixed the leak before the inspection.,1205,NA,NA
253,,Was there a claim that the plumber fixed the leak before the inspection?,0.88,The landlord discussed the claim that the plumber fixed the leak before the inspection.,1205,NA,NA
253,,,NA,The journalist reviewed the important documents in the office.,3017,NA,NA
253,,Were there important documents in the office?,0.68,The journalist reviewed the important documents in the office.,3017,NA,NA
309,practice_good,,0.99,,NA,0,0
309,practice_bad,,0.02,,NA,0,1
309,,Was there a festival yesterday?,1,John didn’t buy anything at the festival yesterday.,NA,NA,NA
309,,,NA,The teacher posted the new schedule on the board.,3005,NA,NA
309,,Was there a new schedule on the board?,1,The teacher posted the new schedule on the board.,3005,NA,NA
309,,,NA,The curator didn’t discuss the claim that the museum restored the painting.,1106,NA,NA
309,,Was there a claim that the museum restored the painting?,1,The curator didn’t discuss the claim that the museum restored the painting.,1106,NA,NA
309,,,NA,The student didn't read the new history book in the library.,3009,NA,NA
309,,Was there a new history book in the library?,1,The student didn't read the new history book in the library.,3009,NA,NA
309,,,NA,The professor didn't update the lecture slides online.,3016,NA,NA
309,,Were there lecture slides online?,1,The professor didn't update the lecture slides online.,3016,NA,NA
309,,,NA,Chloe discussed the claim that the chef burned the steak during the dinner service.,1215,NA,NA
309,,Was there a claim that the chef burned the steak during the dinner service?,1,Chloe discussed the claim that the chef burned the steak during the dinner service.,1215,NA,NA
309,,,NA,The librarian didn't organize the new books on the shelf.,3011,NA,NA
309,,Were there new books on the shelf?,0,The librarian didn't organize the new books on the shelf.,3011,NA,NA
309,,,NA,Ben took pictures of the ancient statue.,3007,NA,NA
309,,Was there an ancient statue?,1,Ben took pictures of the ancient statue.,3007,NA,NA
309,,,NA,Katie discussed the claim that the cat knocked over the vase.,1025,NA,NA
309,,Was there a claim that the cat knocked over the vase?,1,Katie discussed the claim that the cat knocked over the vase.,1025,NA,NA
309,,,NA,Anna watered the plants on the balcony.,3004,NA,NA
309,,Were there plants on the balcony?,1,Anna watered the plants on the balcony.,3004,NA,NA
309,,,NA,Emily bought fresh vegetables at the supermarket.,3002,NA,NA
309,,Were there fresh vegetables at the supermarket?,1,Emily bought fresh vegetables at the supermarket.,3002,NA,NA
309,,,NA,The landlord didn’t discuss the claim that the plumber fixed the leak before the inspection.,1206,NA,NA
309,,Was there a claim that the plumber fixed the leak before the inspection?,1,The landlord didn’t discuss the claim that the plumber fixed the leak before the inspection.,1206,NA,NA
309,,,NA,The hikers didn't catch the rare bird near the lake.,3014,NA,NA
309,,Was there a rare bird near the lake?,1,The hikers didn't catch the rare bird near the lake.,3014,NA,NA
309,filler_bad,,0.02,Who did the rumor that dancing liked nobody believe?,2017,NA,NA
309,acceptability,,0.73,What did Julia claim that the babysitter forgot to pick up after school?,1063,NA,NA
309,filler_bad,,0,Why did raining was when the kids outside played?,2022,NA,NA
309,filler_bad,,0,Why the pilot said turbulence during was everyone panicking?,2024,NA,NA
309,acceptability,,0.99,Who claimed that the mechanic fixed the car after the accident?,1044,NA,NA
309,filler_good,,0.99,Which movie did Carla watch on Friday?,2009,NA,NA
309,filler_good,,0.98,Which song did the band play as an encore?,2012,NA,NA
309,acceptability,,1,Who discussed the claim that the neighbor played loud music after midnight?,1052,NA,NA
309,filler_good,,0.99,Who did Liam invite to the picnic?,2002,NA,NA
309,filler_good,,0.99,Which picture did the curator hang in the gallery?,2006,NA,NA
309,acceptability,,0,What did Rachel discuss the claim that the photographer lost during the trip?,1151,NA,NA
309,filler_bad,,0.03,Which restaurant the friends to last summer went closing is now did?,2025,NA,NA
309,filler_good,,0.97,Where did the children hide the treasure?,2004,NA,NA
309,acceptability,,0.98,Who claimed that the lawyer filed the report too late?,1234,NA,NA
309,filler_bad,,0,Why the waiter spilled was everyone the coffee laughing?,2031,NA,NA
309,filler_bad,,0,Which song that the band to rehearsed never finished was?,2032,NA,NA
309,acceptability,,0.99,Who discussed the claim that the café overcharged the customer for coffee?,1122,NA,NA
309,filler_good,,1,What did the cat knock off the shelf?,2016,NA,NA
309,filler_good,,0.97,Which book did Maya finish last night?,2003,NA,NA
309,acceptability,,0.01,What did Kevin discuss the claim that the chef added to the soup by mistake?,1141,NA,NA
309,filler_good,,0.97,Which cookies did the baker put on the tray?,2014,NA,NA
309,filler_bad,,0.02,What did the neighbor that barking dog kept complain about nobody?,2020,NA,NA
309,acceptability,,0.17,What did Liam claim that the bus driver skipped during the morning route?,1083,NA,NA
309,filler_bad,,0.02,Where the suitcase that broken handle had left was did you?,2027,NA,NA
309,filler_good,,1,What did the barista spill on the counter?,2005,NA,NA
309,acceptability,,0.01,What did Ethan discuss the claim that the scientist developed in the new lab?,1221,NA,NA
309,filler_bad,,0.03,Who did the chair that broken completely sat on the chair?,2023,NA,NA
309,filler_good,,1,What did the mechanic replace in the engine?,2008,NA,NA
309,acceptability,,0.75,Who claimed that the gardener planted flowers near the fence?,1114,NA,NA
309,filler_good,,1,Whose jacket did Alex find in the library?,2011,NA,NA
309,filler_good,,0.99,Where did the neighbors see the comet last night?,2007,NA,NA
309,acceptability,,0.18,What did Laura claim that the reporter misquoted in the article?,1133,NA,NA
309,filler_bad,,0,What the tourists taking photos were of shouting did confuse?,2018,NA,NA
309,filler_bad,,0.01,When the cat jumped that scared loudly the child was?,2019,NA,NA
309,acceptability,,0.99,Who discussed the claim that the committee rejected the proposal without review?,1242,NA,NA
309,filler_bad,,0.03,Who the bride during crying was the ceremony guests smiling did?,2026,NA,NA
309,filler_bad,,0,What did seem the girl that crying was in the hallway?,2029,NA,NA
309,acceptability,,0.99,Who discussed the claim that the company released the new software ahead of schedule?,1192,NA,NA
309,filler_good,,1,Where did the hikers set up their tent?,2010,NA,NA
309,filler_bad,,0,Who the doctor that nervous looked yesterday treated did?,2021,NA,NA
309,acceptability,,0.98,Who claimed that the delivery driver dropped the package on the street?,1184,NA,NA
309,filler_bad,,0.01,Who the manager said forgot did the keys actually?,2030,NA,NA
309,filler_good,,0.97,Who did the coach choose as captain?,2015,NA,NA
309,acceptability,,0.81,What did Nora claim that the scientist discovered in the final experiment?,1073,NA,NA
309,filler_good,,0.99,What did Wendy bake for the party?,2001,NA,NA
309,filler_bad,,0.02,What the letter that important very was mailed nobody did?,2028,NA,NA
309,acceptability,,0.03,What did John discuss the claim that the bakery shop would serve tomorrow?,1011,NA,NA
309,filler_good,,1,When did the train leave the station?,2013,NA,NA
309,,,NA,The clerk didn't sort the returned packages at the counter.,3032,NA,NA
309,,Were there returned packages at the counter?,1,The clerk didn't sort the returned packages at the counter.,3032,NA,NA
309,,,NA,David discussed the claim that the airline canceled the morning flight to Chicago.,1035,NA,NA
309,,Was there a claim that the airline canceled the morning flight to Chicago?,1,David discussed the claim that the airline canceled the morning flight to Chicago.,1035,NA,NA
309,,,NA,Maria polished the silver jewelry in the display case.,3021,NA,NA
