,workerid,dependency_length,item_type,lexicalization,order,response,sentence,sentence_id,structure
8578,55,,filler_good,NA,58,1,Whose jacket did Alex find in the library?,2011,
8579,55,long,acceptability,19,59,0,What did Megan discuss the claim that the company released ahead of schedule?,1191,island
8580,55,,filler_bad,NA,60,0,Who did the chair that broken completely sat on the chair?,2023,
8581,55,,filler_bad,NA,61,0,When the cat jumped that scared loudly the child was?,2019,
8582,55,short,acceptability,23,62,1,Who discussed the claim that the lawyer filed the report too late?,1232,island
8583,55,,filler_bad,NA,63,0,Which song that the band to rehearsed never finished was?,2032,
8584,55,,filler_good,NA,64,1,Where did the hikers set up their tent?,2010,
8585,55,long,acceptability,9,65,0,What did Grace discuss the claim that the nurse gave to a patient?,1091,island
8586,55,,filler_bad,NA,66,0,Who the bride during crying was the ceremony guests smiling did?,2026,
8587,55,,filler_good,NA,67,1,Where did the children hide the treasure?,2004,
8588,55,long,acceptability,6,68,1,What did Julia claim that the babysitter forgot to pick up after school?,1063,nonisland
8589,55,,filler_good,NA,69,1,What did Wendy bake for the party?,2001,
8590,55,,filler_good,NA,70,1,Which picture did the curator hang in the gallery?,2006,
8591,55,short,acceptability,18,71,1,Who claimed that the delivery driver dropped the package on the street?,1184,nonisland
8592,55,,filler_bad,NA,72,0,What the tourists taking photos were of shouting did confuse?,2018,
8593,265,,filler_good,NA,25,1,What did the barista spill on the counter?,2005,
8594,265,long,acceptability,14,26,0.98,What did Kevin claim that the chef added to the soup by mistake?,1143,nonisland
8595,265,,filler_bad,NA,27,0.01,Who the doctor that nervous looked yesterday treated did?,2021,
8596,265,,filler_bad,NA,28,0.02,Who the manager said forgot did the keys actually?,2030,
8597,265,short,acceptability,10,29,0.98,Who claimed that the museum restored the painting?,1104,nonisland
8598,265,,filler_good,NA,30,0.98,Which book did Maya finish last night?,2003,
8599,265,,filler_bad,NA,31,0.01,What did the neighbor that barking dog kept complain about nobody?,2020,
8600,265,short,acceptability,9,32,0.96,Who discussed the claim that the nurse gave the wrong medication to a patient?,1092,island
8601,265,,filler_good,NA,33,0.99,Whose jacket did Alex find in the library?,2011,
8602,265,,filler_bad,NA,34,0.02,When the cat jumped that scared loudly the child was?,2019,
8603,265,long,acceptability,24,35,0.01,What did Jason discuss the claim that the committee rejected without review?,1241,island
8604,265,,filler_good,NA,36,1,Which song did the band play as an encore?,2012,
8605,265,,filler_bad,NA,37,0,Why the pilot said turbulence during was everyone panicking?,2024,
8606,265,short,acceptability,20,38,0.96,Who discussed the claim that the plumber fixed the leak before the inspection?,1202,island
8607,265,,filler_bad,NA,39,0.01,Why the waiter spilled was everyone the coffee laughing?,2031,
8608,265,,filler_good,NA,40,0.99,When did the train leave the station?,2013,
8609,265,long,acceptability,3,41,0.01,What did David discuss the claim that the airline canceled?,1031,island
8610,265,,filler_bad,NA,42,0,Which restaurant the friends to last summer went closing is now did?,2025,
8611,265,,filler_good,NA,43,0.99,What did the mechanic replace in the engine?,2008,
8612,265,long,acceptability,7,44,0.93,What did Nora claim that the scientist discovered in the final experiment?,1073,nonisland
8613,265,,filler_bad,NA,45,0.01,Who the bride during crying was the ceremony guests smiling did?,2026,
8614,265,,filler_good,NA,46,1,Where did the hikers set up their tent?,2010,
8615,265,short,acceptability,11,47,0.98,Who claimed that the gardener planted flowers near the fence?,1114,nonisland
8616,265,,filler_good,NA,48,0.98,Where did the neighbors see the comet last night?,2007,
8617,265,,filler_bad,NA,49,0,Why did raining was when the kids outside played?,2022,
8618,265,long,acceptability,8,50,0,What did Liam discuss the claim that the bus driver skipped during the morning route?,1081,island
8619,265,,filler_good,NA,51,0.99,Which cookies did the baker put on the tray?,2014,
8620,265,,filler_bad,NA,52,0.01,What the letter that important very was mailed nobody did?,2028,
8621,265,short,acceptability,22,53,0.98,Who discussed the claim that the scientist developed a vaccine in the new lab?,1222,island
8622,265,,filler_bad,NA,54,0.01,Where the suitcase that broken handle had left was did you?,2027,
8623,265,,filler_good,NA,55,0.99,What did the cat knock off the shelf?,2016,
8624,265,short,acceptability,12,56,0.93,Who claimed that the café overcharged the customer for coffee?,1124,nonisland
8625,265,,filler_good,NA,57,0.98,Who did the coach choose as captain?,2015,
8626,265,,filler_good,NA,58,0.99,What did Wendy bake for the party?,2001,
8627,265,long,acceptability,6,59,0.02,What did Julia claim that the babysitter forgot to pick up after school?,1063,nonisland
8628,265,,filler_bad,NA,60,0.02,Which song that the band to rehearsed never finished was?,2032,
8629,265,,filler_good,NA,61,0.97,Which picture did the curator hang in the gallery?,2006,
8630,265,long,acceptability,16,62,0.98,What did Thomas claim that the author deleted from the final draft?,1163,nonisland
8631,265,,filler_bad,NA,63,0.01,Who did the rumor that dancing liked nobody believe?,2017,
8632,265,,filler_good,NA,64,0.99,Where did the children hide the treasure?,2004,
8633,265,short,acceptability,17,65,0.99,Who discussed the claim that the secretary sent the report to the wrong department?,1172,island
8634,265,,filler_bad,NA,66,0.03,Who did the chair that broken completely sat on the chair?,2023,
8635,265,,filler_good,NA,67,0.99,Which movie did Carla watch on Friday?,2009,
8636,265,short,acceptability,4,68,0.99,Who claimed that the mechanic fixed the car after the accident?,1044,nonisland
8637,265,,filler_bad,NA,69,0.01,What did seem the girl that crying was in the hallway?,2029,
8638,265,,filler_bad,NA,70,0,What the tourists taking photos were of shouting did confuse?,2018,
8639,265,long,acceptability,1,71,0.02,What did John discuss the claim that the bakery shop would serve tomorrow?,1011,island
8640,265,,filler_good,NA,72,0.93,Who did Liam invite to the picnic?,2002,
8641,338,,filler_good,NA,25,1,Which cookies did the baker put on the tray?,2014,
8642,338,short,acceptability,1,26,1,Who discussed the claim that the bakery shop would serve donuts tomorrow?,1012,island
8643,338,,filler_bad,NA,27,0,Who did the rumor that dancing liked nobody believe?,2017,
8644,338,,filler_good,NA,28,1,Which song did the band play as an encore?,2012,
8645,338,long,acceptability,19,29,0.82,What did Megan claim that the company released ahead of schedule?,1193,nonisland
8646,338,,filler_good,NA,30,1,Which movie did Carla watch on Friday?,2009,
8647,338,,filler_bad,NA,31,0.01,Why the waiter spilled was everyone the coffee laughing?,2031,
8648,338,short,acceptability,12,32,1,Who claimed that the café overcharged the customer for coffee?,1124,nonisland
8649,338,,filler_bad,NA,33,0,Why did raining was when the kids outside played?,2022,
8650,338,,filler_bad,NA,34,0,Who the bride during crying was the ceremony guests smiling did?,2026,
8651,338,long,acceptability,23,35,0,What did Hannah discuss the claim that the lawyer filed too late?,1231,island
8652,338,,filler_good,NA,36,1,Where did the hikers set up their tent?,2010,
8653,338,,filler_good,NA,37,1,What did the barista spill on the counter?,2005,
8654,338,short,acceptability,10,38,1,Who discussed the claim that the museum restored the painting?,1102,island
8655,338,,filler_bad,NA,39,0,Who the manager said forgot did the keys actually?,2030,
8656,338,,filler_bad,NA,40,0,What did the neighbor that barking dog kept complain about nobody?,2020,
8657,338,long,acceptability,3,41,0,What did David discuss the claim that the airline canceled?,1031,island
8658,338,,filler_good,NA,42,1,Where did the neighbors see the comet last night?,2007,
8659,338,,filler_good,NA,43,1,Whose jacket did Alex find in the library?,2011,
8660,338,short,acceptability,22,44,1,Who claimed that the scientist developed a vaccine in the new lab?,1224,nonisland
8661,338,,filler_good,NA,45,1,When did the train leave the station?,2013,
8662,338,,filler_bad,NA,46,0,When the cat jumped that scared loudly the child was?,2019,
8663,338,long,acceptability,13,47,1,What did Laura claim that the reporter misquoted in the article?,1133,nonisland
8664,338,,filler_bad,NA,48,0,Who did the chair that broken completely sat on the chair?,2023,
8665,338,,filler_good,NA,49,1,What did the mechanic replace in the engine?,2008,
8666,338,short,acceptability,24,50,1,Who claimed that the committee rejected the proposal without review?,1244,nonisland
8667,338,,filler_bad,NA,51,0.01,Where the suitcase that broken handle had left was did you?,2027,
8668,338,,filler_bad,NA,52,0,Which song that the band to rehearsed never finished was?,2032,
8669,338,long,acceptability,11,53,0,What did Amy discuss the claim that the gardener planted near the fence?,1111,island
8670,338,,filler_bad,NA,54,0,Why the pilot said turbulence during was everyone panicking?,2024,
8671,338,,filler_good,NA,55,0.97,Who did Liam invite to the picnic?,2002,
8672,338,long,acceptability,17,56,1,What did Olivia claim that the secretary sent to the wrong department?,1173,nonisland
8673,338,,filler_bad,NA,57,0,Who the doctor that nervous looked yesterday treated did?,2021,
8674,338,,filler_good,NA,58,1,Where did the children hide the treasure?,2004,
8675,338,short,acceptability,16,59,1,Who discussed the claim that the author deleted a chapter from the final draft?,1162,island
8676,338,,filler_good,NA,60,1,What did the cat knock off the shelf?,2016,
8677,338,,filler_good,NA,61,1,What did Wendy bake for the party?,2001,
8678,338,short,acceptability,15,62,1,Who claimed that the photographer lost the camera during the trip?,1154,nonisland
8679,338,,filler_bad,NA,63,0,What the letter that important very was mailed nobody did?,2028,
8680,338,,filler_bad,NA,64,0,Which restaurant the friends to last summer went closing is now did?,2025,
8681,338,short,acceptability,9,65,1,Who discussed the claim that the nurse gave the wrong medication to a patient?,1092,island
8682,338,,filler_good,NA,66,1,Which picture did the curator hang in the gallery?,2006,
8683,338,,filler_good,NA,67,1,Who did the coach choose as captain?,2015,
8684,338,long,acceptability,14,68,0.82,What did Kevin claim that the chef added to the soup by mistake?,1143,nonisland
8685,338,,filler_good,NA,69,1,Which book did Maya finish last night?,2003,
8686,338,,filler_bad,NA,70,0,What did seem the girl that crying was in the hallway?,2029,
8687,338,long,acceptability,6,71,0,What did Julia discuss the claim that the babysitter forgot to pick up after school?,1061,island
8688,338,,filler_bad,NA,72,0,What the tourists taking photos were of shouting did confuse?,2018,
8689,186,,filler_good,NA,25,0.99,What did the barista spill on the counter?,2005,
8690,186,long,acceptability,11,26,0.01,What did Amy discuss the claim that the gardener planted near the fence?,1111,island
8691,186,,filler_bad,NA,27,0,Who the doctor that nervous looked yesterday treated did?,2021,
8692,186,,filler_good,NA,28,0.99,Who did Liam invite to the picnic?,2002,
8693,186,short,acceptability,5,29,0.85,Who discussed the claim that the neighbor played loud music after midnight?,1052,island
8694,186,,filler_good,NA,30,0.99,Whose jacket did Alex find in the library?,2011,
8695,186,,filler_bad,NA,31,0,Where the suitcase that broken handle had left was did you?,2027,
8696,186,long,acceptability,19,32,0.99,What did Megan claim that the company released ahead of schedule?,1193,nonisland
8697,186,,filler_good,NA,33,0.99,Which picture did the curator hang in the gallery?,2006,
8698,186,,filler_bad,NA,34,0.02,Why the pilot said turbulence during was everyone panicking?,2024,
8699,186,short,acceptability,20,35,0.98,Who claimed that the plumber fixed the leak before the inspection?,1204,nonisland
8700,186,,filler_bad,NA,36,0.01,What did seem the girl that crying was in the hallway?,2029,
8701,186,,filler_good,NA,37,0.99,Which book did Maya finish last night?,2003,
8702,186,long,acceptability,17,38,0.77,What did Olivia claim that the secretary sent to the wrong department?,1173,nonisland
8703,186,,filler_bad,NA,39,0.02,Who the bride during crying was the ceremony guests smiling did?,2026,
8704,186,,filler_good,NA,40,1,What did the cat knock off the shelf?,2016,
8705,186,long,acceptability,23,41,0.01,What did Hannah discuss the claim that the lawyer filed too late?,1231,island
8706,186,,filler_bad,NA,42,0.02,When the cat jumped that scared loudly the child was?,2019,
8707,186,,filler_bad,NA,43,0.01,What did the neighbor that barking dog kept complain about nobody?,2020,
8708,186,short,acceptability,10,44,0.94,Who claimed that the museum restored the painting?,1104,nonisland
8709,186,,filler_good,NA,45,1,Which movie did Carla watch on Friday?,2009,
8710,186,,filler_bad,NA,46,0,Who did the chair that broken completely sat on the chair?,2023,
8711,186,short,acceptability,12,47,0.95,Who discussed the claim that the café overcharged the customer for coffee?,1122,island
